"indice_tiempo","region","ruta_natural","provincia_codigo","provincia_nombre","departamento_partido","localidad","clasificacion","tipo","establecimientos","unidades","habitaciones","plazas"
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tilcara","Huacalera","Hotel boutique","Hoteleros",1,0,32,64
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tilcara","Juella","Cabañas / bungalows","Parahoteleros",1,2,0,10
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tilcara","Maimará","Albergue / b&b / hostel","Parahoteleros",3,0,11,35
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tilcara","Maimará","Cabañas / bungalows","Parahoteleros",2,7,0,32
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tilcara","Maimará","Conjunto de unidades turisticas","Otros colectivos",2,6,0,25
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tilcara","Maimará","Hosteria","Parahoteleros",12,0,87,239
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tilcara","Maimará","Residencial","Parahoteleros",1,0,8,17
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tilcara","Tilcara","Albergue / b&b / hostel","Parahoteleros",19,0,147,518
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tilcara","Tilcara","Cabañas / bungalows","Parahoteleros",8,43,0,151
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tilcara","Tilcara","Camping","Otros colectivos",3,358,0,0
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tilcara","Tilcara","Conjunto de unidades turisticas","Otros colectivos",7,22,0,79
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tilcara","Tilcara","Hosteria","Parahoteleros",50,0,376,1169
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tilcara","Tilcara","Hotel 1 estrella","Hoteleros",1,0,14,43
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tilcara","Tilcara","Hotel 2 estrellas","Hoteleros",1,0,25,62
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tilcara","Tilcara","Hotel boutique","Hoteleros",4,0,39,94
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tilcara","Tilcara","Hotel sin categorizar","Hoteleros",4,0,71,159
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tilcara","Tilcara","Residencial","Parahoteleros",13,0,68,197
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tumbaya","Bárcena","Cabañas / bungalows","Parahoteleros",1,6,0,25
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tumbaya","Bárcena","Camping","Otros colectivos",1,3,0,0
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tumbaya","Purmamarca","Albergue / b&b / hostel","Parahoteleros",1,0,4,14
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tumbaya","Purmamarca","Apart hotel","Hoteleros",1,0,7,23
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tumbaya","Purmamarca","Cabañas / bungalows","Parahoteleros",4,35,0,121
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tumbaya","Purmamarca","Camping","Otros colectivos",1,87,0,0
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tumbaya","Purmamarca","Conjunto de unidades turisticas","Otros colectivos",9,36,0,116
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tumbaya","Purmamarca","Hosteria","Parahoteleros",29,0,244,611
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tumbaya","Purmamarca","Hotel 3 estrellas","Hoteleros",1,0,21,40
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tumbaya","Purmamarca","Hotel 4 estrellas","Hoteleros",1,0,10,22
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tumbaya","Purmamarca","Hotel boutique","Hoteleros",3,0,35,96
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tumbaya","Purmamarca","Hotel sin categorizar","Hoteleros",1,0,11,66
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tumbaya","Purmamarca","Residencial","Parahoteleros",3,0,13,45
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tumbaya","Volcán","Cabañas / bungalows","Parahoteleros",1,5,0,26
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Tumbaya","Volcán","Hosteria","Parahoteleros",1,0,3,7
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Valle Grande","San Francisco","Albergue / b&b / hostel","Parahoteleros",1,0,5,18
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Valle Grande","San Francisco","Conjunto de unidades turisticas","Otros colectivos",1,2,0,10
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Valle Grande","San Francisco","Hosteria","Parahoteleros",3,0,20,40
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Valle Grande","San Francisco","Residencial","Parahoteleros",1,0,9,24
2021,"Norte","Valles, Quebradas y Yungas","38","Jujuy","Valle Grande","Santa Ana","Hosteria","Parahoteleros",1,0,3,28
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Anta","Apolinario Saravia","Residencial","Parahoteleros",1,0,12,27
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Anta","J.v. Gonzalez","Residencial","Parahoteleros",1,0,13,30
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cachi","Cachi","Cabañas / bungalows","Parahoteleros",3,7,0,53
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cachi","Cachi","Conjunto de unidades turisticas","Otros colectivos",2,5,0,10
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cachi","Cachi","Hosteria","Parahoteleros",5,0,72,180
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cachi","Cachi","Hotel 4 estrellas","Hoteleros",1,0,14,28
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cachi","Cachi","Hotel boutique","Hoteleros",1,0,11,22
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cachi","Cachi","Residencial","Parahoteleros",4,0,35,109
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cachi","Payogasta","Hosteria","Parahoteleros",1,0,12,28
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cachi","Payogasta","Hotel 1 estrella","Hoteleros",1,0,11,26
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cafayate","Cafayate","Albergue / b&b / hostel","Parahoteleros",8,0,55,193
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cafayate","Cafayate","Apart hotel","Hoteleros",2,0,11,39
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cafayate","Cafayate","Cabañas / bungalows","Parahoteleros",7,49,0,209
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cafayate","Cafayate","Conjunto de unidades turisticas","Otros colectivos",2,5,0,22
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cafayate","Cafayate","Establecimiento rural","Parahoteleros",1,0,4,12
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cafayate","Cafayate","Hospedaje","Parahoteleros",2,0,11,38
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cafayate","Cafayate","Hosteria","Parahoteleros",15,0,100,292
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cafayate","Cafayate","Hotel 1 estrella","Hoteleros",5,0,84,240
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cafayate","Cafayate","Hotel 2 estrellas","Hoteleros",1,0,26,70
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cafayate","Cafayate","Hotel 3 estrellas","Hoteleros",4,0,126,299
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cafayate","Cafayate","Hotel 4 estrellas","Hoteleros",1,0,32,64
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cafayate","Cafayate","Hotel boutique","Hoteleros",3,0,68,158
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cafayate","Cafayate","Hotel sindical / mutual","Hoteleros",2,0,43,159
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cafayate","Cafayate","Residencial","Parahoteleros",22,0,225,669
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cafayate","Cafayate","Sin clasificar","Otros colectivos",1,0,8,20
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cafayate","Tolombón","Hosteria","Parahoteleros",1,0,4,11
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cafayate","Tolombón","Hotel boutique","Hoteleros",1,0,20,42
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Capital","Salta","Albergue / b&b / hostel","Parahoteleros",4,0,41,158
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Capital","Salta","Apart hotel","Hoteleros",26,0,277,1033
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Capital","Salta","Cabañas / bungalows","Parahoteleros",4,28,0,120
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Capital","Salta","Camping","Otros colectivos",1,0,0,0
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Capital","Salta","Conjunto de unidades turisticas","Otros colectivos",4,13,0,35
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Capital","Salta","Hosteria","Parahoteleros",3,0,18,54
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Capital","Salta","Hotel 1 estrella","Hoteleros",27,0,592,1566
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Capital","Salta","Hotel 2 estrellas","Hoteleros",19,0,524,1273
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Capital","Salta","Hotel 3 estrellas","Hoteleros",18,0,844,2079
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Capital","Salta","Hotel 4 estrellas","Hoteleros",11,0,728,1706
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Capital","Salta","Hotel 5 estrellas","Hoteleros",2,0,312,690
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Capital","Salta","Hotel boutique","Hoteleros",11,0,101,238
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Capital","Salta","Hotel sindical / mutual","Hoteleros",1,0,46,176
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Capital","Salta","Residencial","Parahoteleros",85,0,1013,2766
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Capital","Villa San Lorenzo","Apart hotel","Hoteleros",3,0,8,45
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Capital","Villa San Lorenzo","Cabañas / bungalows","Parahoteleros",14,72,0,345
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Capital","Villa San Lorenzo","Establecimiento rural","Parahoteleros",1,0,6,12
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Capital","Villa San Lorenzo","Hosteria","Parahoteleros",10,0,111,332
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Capital","Villa San Lorenzo","Hotel 3 estrellas","Hoteleros",1,0,15,40
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Capital","Villa San Lorenzo","Hotel boutique","Hoteleros",2,0,20,43
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Capital","Villa San Lorenzo","Residencial","Parahoteleros",1,0,7,20
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cerrillos","Cerrillos","Cabañas / bungalows","Parahoteleros",3,13,0,50
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cerrillos","Cerrillos","Establecimiento rural","Parahoteleros",1,0,7,15
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cerrillos","Cerrillos","Hosteria","Parahoteleros",2,0,11,32
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cerrillos","Cerrillos","Residencial","Parahoteleros",1,0,14,33
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Cerrillos","San Agustín","Hosteria","Parahoteleros",1,0,12,38
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Chicoana","Chicoana","Cabañas / bungalows","Parahoteleros",2,10,0,48
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Chicoana","Chicoana","Establecimiento rural","Parahoteleros",1,0,4,16
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Chicoana","Chicoana","Hosteria","Parahoteleros",1,0,5,10
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Chicoana","Chicoana","Hotel boutique","Hoteleros",1,0,6,12
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Chicoana","El Carril","Establecimiento rural","Parahoteleros",1,0,7,14
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","General Güemes","General Güemes","Establecimiento rural","Parahoteleros",1,0,7,14
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","General Güemes","General Güemes","Hosteria","Parahoteleros",1,0,38,76
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","General Güemes","General Güemes","Hotel 1 estrella","Hoteleros",2,0,34,84
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","General Güemes","General Güemes","Hotel 4 estrellas","Hoteleros",1,0,28,56
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","General Güemes","General Güemes","Hotel sin categorizar","Hoteleros",1,0,14,30
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","General Güemes","General Güemes","Residencial","Parahoteleros",2,0,43,90
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","General Güemes","General Güemes","Sin clasificar","Otros colectivos",1,0,8,16
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","General José de San Martín","Embarcación","Hotel 1 estrella","Hoteleros",1,0,18,40
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","General José de San Martín","Embarcación","Hotel 2 estrellas","Hoteleros",1,0,21,31
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","General José de San Martín","Embarcación","Residencial","Parahoteleros",3,0,35,73
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","General Jose de San Martin","Profesor Salvador Mazza","Hotel 3 estrellas","Hoteleros",1,0,31,72
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","General Jose de San Martin","Profesor Salvador Mazza","Residencial","Parahoteleros",1,0,13,30
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","General José de San Martín","Tartagal","Apart hotel","Hoteleros",1,0,8,16
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","General José de San Martín","Tartagal","Hotel 1 estrella","Hoteleros",1,0,22,39
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","General José de San Martín","Tartagal","Hotel 2 estrellas","Hoteleros",4,0,94,195
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","General José de San Martín","Tartagal","Hotel 3 estrellas","Hoteleros",1,0,43,90
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","General José de San Martín","Tartagal","Hotel 4 estrellas","Hoteleros",1,0,44,100
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","General José de San Martín","Tartagal","Hotel sin categorizar","Hoteleros",1,0,36,69
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","General José de San Martín","Tartagal","Residencial","Parahoteleros",3,0,56,100
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Guachipas","Guachipas","Establecimiento rural","Parahoteleros",1,0,11,24
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Iruya","Iruya","Apart hotel","Hoteleros",1,0,3,13
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Iruya","Iruya","Hosteria","Parahoteleros",3,0,28,68
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Iruya","Iruya","Residencial","Parahoteleros",3,0,33,76
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","La Caldera","La Caldera","Cabañas / bungalows","Parahoteleros",5,12,0,54
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","La Caldera","La Caldera","Hosteria","Parahoteleros",1,0,12,36
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","La Caldera","La Calderilla","Cabañas / bungalows","Parahoteleros",2,10,0,52
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","La Caldera","Vaqueros","Cabañas / bungalows","Parahoteleros",8,21,0,87
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","La Caldera","Vaqueros","Conjunto de unidades turisticas","Otros colectivos",1,2,0,6
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","La Caldera","Vaqueros","Hosteria","Parahoteleros",2,0,10,40
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","La Viña","Ampascachi","Hosteria","Parahoteleros",1,0,9,18
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","La Viña","Coronel Moldes","Apart hotel","Hoteleros",1,0,6,17
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","La Viña","Coronel Moldes","Cabañas / bungalows","Parahoteleros",4,21,0,89
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","La Viña","Coronel Moldes","Conjunto de unidades turisticas","Otros colectivos",1,4,0,11
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","La Viña","Coronel Moldes","Hosteria","Parahoteleros",6,0,55,185
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","La Viña","Coronel Moldes","Hotel 4 estrellas","Hoteleros",1,0,28,54
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","La Viña","Talapampa","Cabañas / bungalows","Parahoteleros",1,4,0,16
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Metan","San Jose de Metan","Hotel 1 estrella","Hoteleros",3,0,69,141
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Metan","San Jose de Metan","Hotel 3 estrellas","Hoteleros",1,0,28,56
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Metan","San Jose de Metan","Residencial","Parahoteleros",2,0,61,164
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Molinos","Molinos","Hosteria","Parahoteleros",3,0,27,62
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Molinos","Molinos","Hotel sin categorizar","Hoteleros",1,0,9,18
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Molinos","Molinos","Residencial","Parahoteleros",1,0,4,9
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Molinos","Seclantás","Apart hotel","Hoteleros",1,0,3,6
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Molinos","Seclantás","Hosteria","Parahoteleros",2,0,9,22
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Orán","San Ramón de la Nueva Orán","Albergue / b&b / hostel","Parahoteleros",1,0,10,50
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Orán","San Ramón de la Nueva Orán","Hotel 1 estrella","Hoteleros",2,0,21,49
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Orán","San Ramón de la Nueva Orán","Hotel 2 estrellas","Hoteleros",2,0,51,95
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Orán","San Ramón de la Nueva Orán","Hotel 3 estrellas","Hoteleros",1,0,101,224
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Orán","San Ramón de la Nueva Orán","Hotel sin categorizar","Hoteleros",2,0,34,68
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Orán","San Ramón de la Nueva Orán","Residencial","Parahoteleros",3,0,51,99
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Rosario de la Frontera","Rosario de la Frontera","Albergue / b&b / hostel","Parahoteleros",1,0,5,25
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Rosario de la Frontera","Rosario de la Frontera","Apart hotel","Hoteleros",1,0,10,28
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Rosario de la Frontera","Rosario de la Frontera","Cabañas / bungalows","Parahoteleros",2,10,0,24
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Rosario de la Frontera","Rosario de la Frontera","Hosteria","Parahoteleros",2,0,33,71
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Rosario de la Frontera","Rosario de la Frontera","Hotel 2 estrellas","Hoteleros",1,0,45,121
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Rosario de la Frontera","Rosario de la Frontera","Hotel 3 estrellas","Hoteleros",1,0,20,40
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Rosario de la Frontera","Rosario de la Frontera","Residencial","Parahoteleros",3,0,41,108
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Rosario de Lerma","Campo Quijano","Cabañas / bungalows","Parahoteleros",5,20,0,80
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Rosario de Lerma","Campo Quijano","Hosteria","Parahoteleros",1,0,8,21
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Rosario de Lerma","La Silleta","Cabañas / bungalows","Parahoteleros",1,3,0,15
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Rosario de Lerma","La Silleta","Hosteria","Parahoteleros",3,0,15,31
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Rosario de Lerma","Rosario de Lerma","Establecimiento rural","Parahoteleros",2,0,10,24
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Rosario de Lerma","Rosario de Lerma","Hotel boutique","Hoteleros",1,0,5,10
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Rivadavia","Misión San Luis","Apart hotel","Hoteleros",1,0,3,17
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Rivadavia","Misión San Luis","Cabañas / bungalows","Parahoteleros",4,10,0,60
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Rivadavia","Misión San Luis","Hosteria","Parahoteleros",2,0,14,28
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","San Carlos","Angastaco","Cabañas / bungalows","Parahoteleros",1,2,0,8
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","San Carlos","Angastaco","Hosteria","Parahoteleros",2,0,12,30
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","San Carlos","San Carlos","Cabañas / bungalows","Parahoteleros",1,3,0,12
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","San Carlos","San Carlos","Hosteria","Parahoteleros",4,0,26,77
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","San Carlos","San Carlos","Residencial","Parahoteleros",4,0,40,150
2021,"Norte","Valles, Quebradas y Yungas","66","Salta","Santa Victoria","Los Toldos","Hosteria","Parahoteleros",1,0,5,15
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Capital","San Miguel de Tucumán","Albergue / b&b / hostel","Parahoteleros",8,0,97,318
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Capital","San Miguel de Tucumán","Apart hotel","Hoteleros",1,0,14,45
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Capital","San Miguel de Tucumán","Conjunto de unidades turisticas","Otros colectivos",1,12,0,24
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Capital","San Miguel de Tucumán","Hotel 1 estrella","Hoteleros",4,0,123,298
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Capital","San Miguel de Tucumán","Hotel 2 estrellas","Hoteleros",8,0,351,852
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Capital","San Miguel de Tucumán","Hotel 3 estrellas","Hoteleros",11,0,699,1574
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Capital","San Miguel de Tucumán","Hotel 4 estrellas","Hoteleros",8,0,665,1404
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Capital","San Miguel de Tucumán","Hotel 5 estrellas","Hoteleros",2,0,267,534
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Capital","San Miguel de Tucumán","Residencial","Parahoteleros",2,0,63,142
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Chicligasta","Concepción","Albergue / b&b / hostel","Parahoteleros",1,0,8,26
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Chicligasta","Concepción","Hotel 1 estrella","Hoteleros",1,0,19,44
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Chicligasta","Concepción","Hotel 2 estrellas","Hoteleros",1,0,49,80
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Chicligasta","Concepción","Hotel sin categorizar","Hoteleros",1,0,22,49
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Graneros","Taco Ralo","Hotel 2 estrellas","Hoteleros",1,0,20,40
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Juan Bautista Alberdi","Juan Bautista Alberdi","Albergue / b&b / hostel","Parahoteleros",3,0,29,74
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Chicligasta","El Potrerillo","Albergue / b&b / hostel","Parahoteleros",1,0,11,80
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Lules","Lules","Albergue / b&b / hostel","Parahoteleros",1,0,26,65
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Lules","Lules","Cabañas / bungalows","Parahoteleros",1,6,0,16
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Lules","Lules","Hotel sin categorizar","Hoteleros",1,0,16,34
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Monteros","Monteros","Albergue / b&b / hostel","Parahoteleros",2,0,25,60
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Río Chico","Aguilares","Posada","Parahoteleros",1,0,8,18
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Simoca","Simoca","Albergue / b&b / hostel","Parahoteleros",2,0,14,30
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí Viejo","El Cadillal","Albergue / b&b / hostel","Parahoteleros",1,0,6,20
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí Viejo","El Cadillal","Camping","Otros colectivos",1,3,0,0
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí Viejo","El Cadillal","Posada","Parahoteleros",1,0,12,30
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí Viejo","Raco","Hotel boutique","Hoteleros",1,0,5,23
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí Viejo","San José de Chasquivil","Establecimiento rural","Parahoteleros",1,0,3,8
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí Viejo","Tafí Viejo","Hosteria","Parahoteleros",1,0,15,45
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí del Valle","Amaicha del Valle","Albergue / b&b / hostel","Parahoteleros",6,0,82,263
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí del Valle","Amaicha del Valle","Establecimiento rural","Parahoteleros",2,0,15,43
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí del Valle","Amaicha del Valle","Posada","Parahoteleros",1,0,8,18
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí del Valle","Ampimpa","Albergue / b&b / hostel","Parahoteleros",1,0,10,50
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí del Valle","Colalao del Valle","Albergue / b&b / hostel","Parahoteleros",3,0,19,53
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí del Valle","Colalao del Valle","Camping","Otros colectivos",1,33,0,0
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí del Valle","Colalao del Valle","Establecimiento rural","Parahoteleros",1,0,6,20
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí del Valle","El Mollar","Albergue / b&b / hostel","Parahoteleros",12,0,196,748
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí del Valle","El Mollar","Camping","Otros colectivos",2,93,0,0
